head,relation,tail
4871,1,communication
4871,1,azure_data_lake
4871,1,azure_sql_server
4871,1,databricks
4872,0,0
4872,1,mysql
4872,1,python
4872,1,aws_data_engineer
4872,1,cloud_services
4872,1,emr
4872,1,lambda
4872,1,sql
4872,1,aws_cloud
4873,0,7
4873,1,java
4873,1,data_warehousing
4873,1,etl
4873,1,kafka
4873,1,spark
4873,1,hive
4873,1,tableau
4873,1,hadoop
4874,0,7
4874,1,big_data
4874,1,java
4874,1,sparql
4874,1,scala
4874,1,hadoop
4874,1,hdfs
4874,1,agile
4874,1,spark
4875,0,1
4875,1,distribution_system
4875,1,software_development
4875,1,sdet
4875,1,hadoop
4875,1,big_data
4875,1,automation_testing
4875,1,selenium
4875,1,rest_api
4876,0,7
4876,1,sql_server
4876,1,etl
4876,1,python
4876,1,relational_database_management
4876,1,rdbms
4876,1,pyspark
4876,1,hadoop_ecosystem
4876,1,hadoop
4877,0,1
4877,1,it_skills
4877,1,python
4877,1,machine_learning
4877,1,cloud
4877,1,aws
4877,1,datalake
4877,1,nosql
4877,1,cloud_services
4878,0,1
4878,1,hadoop
4878,1,big_data
4878,1,data_warehousing
4878,1,it_skills
4878,1,java
4878,1,python
4878,1,cloud
4878,1,jenkins
4879,0,1
4879,1,it_skills
4879,1,python
4879,1,machine_learning
4879,1,ms_sql
4879,1,azure
4879,1,nosql
4879,1,pyspark
4879,1,hadoop
4880,0,0
4880,1,s3
4880,1,panda
4880,1,boto3
4880,1,django
4880,1,tableau
4880,1,numpy
4880,1,flask
4880,1,aws
4881,0,0
4881,1,azure_data_factory
4881,1,synapse
4881,1,azure
4881,1,azure_data_lake
4881,1,sql_server
4881,1,data_warehousing
4881,1,etl
4881,1,azure_sql_db
4882,0,1
4882,1,technical_architect
4882,1,it_skills
4882,1,cloud
4882,1,devops
4882,1,elastic_search
4882,1,big_data
4882,1,aws
4882,1,azure
4883,0,7
4883,1,pandas
4883,1,python
4883,1,singlestore
4883,1,keystone_framework
4883,1,big_data
4883,1,cassandra
4883,1,numpy
4883,1,spark
4884,0,7
4884,1,nosql
4884,1,ooad
4884,1,oops
4884,1,hadoop
4884,1,big_data
4884,1,webservices
4884,1,etl
4884,1,algorithm
4885,0,7
4885,1,hadoop
4885,1,big_data
4885,1,etl
4885,1,pyspark
4885,1,docker
4885,1,big_data_platforms
4885,1,spark_framework
4885,1,data_warehousing
4886,0,7
4886,1,ms_sql
4886,1,ms_azure
4886,1,data_modelling
4886,1,nosql
4886,1,hadoop
4886,1,spark
4886,1,azure_cosmos
4886,1,tensorflow
4887,0,1
4887,1,mqtt
4887,1,kafka
4887,1,spark
4887,1,it_skills
4887,1,software_development
4887,1,cloud
4887,1,devops
4887,1,aws
4888,0,7
4888,1,distributed_systems
4888,1,data_warehousing_architecture
4888,1,etl
4888,1,hive
4888,1,tableau
4888,1,kafka
4888,1,sql
4888,1,spark
4889,0,1
4889,1,dynamodb
4889,1,mysql
4889,1,aws
4889,1,it_skills
4889,1,python
4889,1,software_development
4889,1,data_science
4889,1,cloud
4890,0,1
4890,1,data_science
4890,1,it_skills
4890,1,python
4890,1,cloud
4890,1,big_data
4890,1,aws
4890,1,pyspark
4890,1,hive
4891,0,3
4891,1,big_data
4891,1,rdbms
4891,1,python
4891,1,flink
4891,1,hive
4891,1,jenkins
4891,1,sparkml
4891,1,k8s
4892,0,4
4892,1,tcad
4892,1,product_development
4892,1,algorithm_development
4892,1,software_development
4892,1,product_design
4892,1,data_analysis
4892,1,process_modeling
4893,0,1
4893,1,it_skills
4893,1,python
4893,1,cloud
4893,1,product_management
4893,1,big_data
4893,1,aws
4893,1,airflow
4893,1,pyspark
4894,0,1
4894,1,sql_server
4894,1,etl
4894,1,python
4894,1,it_skills
4894,1,data_science
4894,1,cloud
4894,1,oracle
4894,1,big_data
4895,0,2
4895,1,postgresql
4895,1,mysql
4895,1,sql
4895,1,azure
4895,1,spark
4895,1,apache_beam
4895,1,tdd
4895,1,agile
4896,0,0
4896,1,pyspark
4896,1,spark_framework
4896,1,python
4896,1,data_management
4896,1,data_architect
4896,1,big_data
4896,1,data_warehousing
4896,1,data_modeling
4897,0,7
4897,1,python
4897,1,hdfs
4897,1,automation_testing
4897,1,spark
4897,1,python_scripting
4897,1,scala
4897,1,pyspark
4897,1,it_skills
4898,0,0
4898,1,algorithms
4898,1,load_balancers
4898,1,data_structures
4898,1,bitbucket
4898,1,azure
4898,1,written_communication
4898,1,gcp
4898,1,golang
4899,0,0
4899,1,load_balancers
4899,1,azure
4899,1,data_structures
4899,1,microservices
4899,1,verbal
4899,1,written_communication
4899,1,aws
4899,1,kubernetes
4900,0,7
4900,1,sql_queries
4900,1,big_data_testing
4900,1,etl
4900,1,agile
4900,1,hadoop_eco
4900,1,big_data
4900,1,data_warehouse_testing
4900,1,hive
4901,0,7
4901,1,sql_queries
4901,1,big_data_testing
4901,1,etl
4901,1,agile
4901,1,hadoop_eco
4901,1,big_data
4901,1,data_warehouse_testing
4901,1,hive
4902,0,7
4902,1,communication
4902,1,performance_testing
4902,1,selenium
4902,1,api_testing
4902,1,camel
4902,1,test_automation
4902,1,docker
4902,1,chef
4903,0,1
4903,1,system_development_life_cycle
4903,1,agile_software_development
4903,1,enterprise_data_management
4903,1,it_skills
4903,1,software_development
4903,1,machine_learning
4903,1,devops
4903,1,data_privacy_management
4904,0,1
4904,1,data_engineering
4904,1,it_skills
4904,1,python
4904,1,cloud
4904,1,aws
4904,1,azure
4904,1,hive
4904,1,adf
4905,0,7
4905,1,big_data
4905,1,kafka
4905,1,olap
4905,1,mapreduce
4905,1,data
4905,1,cassandra
4905,1,oltp
4905,1,solr
4906,0,1
4906,1,azure
4906,1,python
4906,1,aws
4906,1,it_skills
4906,1,testing
4906,1,business_analyst
4906,1,cloud
4907,0,4
4907,1,tableau
4907,1,r
4907,1,glue
4907,1,informatica
4907,1,talend
4907,1,python
4907,1,google_data_studio
4907,1,qlikview
4908,0,6
4908,1,predictive_modeling
4908,1,data_science
4908,1,r
4908,1,management_consulting
4908,1,artificial_intelligence
4908,1,advanced_analytics
4908,1,computer_science
4908,1,senior_data_scientist
4909,0,1
4909,1,s/4_hana
4909,1,sap_mdg
4909,1,sap_mdm
4909,1,it_skills
4909,1,testing
4909,1,project_management
4909,1,sap
4909,1,bpo
4910,0,2
4910,1,customer_acquisition
4910,1,data_science
4910,1,architecture
4910,1,scalability
4910,1,big_data_analytics
4910,1,infrastructure
4910,1,consultancy
4910,1,operations
4911,0,7
4911,1,analytics
4911,1,gcp
4911,1,cloud
4911,1,datawarehouse
4911,1,sql
4911,1,python
4912,0,1
4912,1,java
4912,1,nosql
4912,1,data_engineering
4912,1,data_structures
4912,1,computer_science
4912,1,big_data
4912,1,aws
4912,1,machine_learning
4913,0,0
4913,1,data_structures
4913,1,algorithms
4913,1,python
4913,1,jenkins
4913,1,linux
4913,1,micro_-_services
4913,1,docker
4913,1,cassandra
4914,0,0
4914,1,data_anlalytics
4914,1,python
4914,1,machine_learning
4914,1,sql
4914,1,salesforce
4914,1,full_stack
4914,1,sql_server
4914,1,salesforce_crm
4915,0,1
4915,1,big_data
4915,1,apache
4915,1,big_data_frameworks
4915,1,hive
4915,1,data_science
4915,1,hadoop
4915,1,pig
4915,1,modeling
4916,0,7
4916,1,data_management
4916,1,aws_kinesis
4916,1,spark
4916,1,sql
4916,1,scala
4916,1,java
4916,1,aws
4916,1,python
4917,0,7
4917,1,bi
4917,1,data_warehousing
4917,1,etl
4917,1,kafka
4917,1,spark
4917,1,python
4917,1,teradata
4917,1,sqoop
4918,0,7
4918,1,sql
4918,1,purview
4918,1,informatica_idq
4919,0,7
4919,1,data_engineering
4919,1,etl_/_elt
4919,1,python
4919,1,debugging
4919,1,hadoop
4919,1,spark
4919,1,etl
4919,1,it_skills
4920,0,7
4920,1,airflow
4920,1,spark
4920,1,python
4920,1,spark_streaming
4920,1,sqs
4920,1,s3_data_lake
4920,1,mysql
4920,1,hive
4921,0,1
4921,1,python
4921,1,scala
4921,1,data_engineer
4921,1,aws
4921,1,rds
4921,1,athena
4921,1,data_integration
4921,1,java
4922,0,1
4922,1,ai
4922,1,network_operations
4922,1,ml
4922,1,cybersecurity_data_science
4922,1,it_skills
4922,1,data_science
4922,1,manager_technology
4922,1,statistics
4923,0,5
4923,1,it_skills
4923,1,aws
4923,1,data_quality
4923,1,data_engineer
4923,1,data_analyst
4923,1,data_processing
4923,1,sql_queries
4923,1,analytics
4924,0,2
4924,1,metadata
4924,1,google_analytics
4924,1,ldap
4924,1,data_security
4924,1,engineering_manager
4924,1,data_quality
4924,1,apache
4924,1,pentaho
4925,0,1
4925,1,it_skills
4925,1,python
4925,1,cloud
4925,1,javascript
4925,1,big_data
4925,1,digital_marketing
4925,1,front_end
4925,1,coding
4926,0,2
4926,1,postgresql
4926,1,scala
4926,1,data_structures
4926,1,data_processing
4926,1,e-commerce
4926,1,big_data
4926,1,data_warehousing
4926,1,analytics
4927,0,2
4927,1,data_analysis
4927,1,business_transformation
4927,1,javascript
4927,1,data_collection
4927,1,html
4927,1,actuarial
4927,1,customer_service
4927,1,information_technology
4928,0,2
4928,1,data_analysis
4928,1,business_transformation
4928,1,javascript
4928,1,data_collection
4928,1,html
4928,1,actuarial
4928,1,customer_service
4928,1,information_technology
4929,0,2
4929,1,linux
4929,1,project_management
4929,1,schema
4929,1,scala
4929,1,agile
4929,1,data_structures
4929,1,scheduling
4929,1,big_data
4930,0,2
4930,1,linux
4930,1,project_management
4930,1,schema
4930,1,scala
4930,1,agile
4930,1,data_structures
4930,1,scheduling
4930,1,big_data
4931,0,2
4931,1,data_science
4931,1,postgresql
4931,1,scala
4931,1,data_structures
4931,1,data_processing
4931,1,big_data
4931,1,data_warehousing
4931,1,analytics
4932,0,4
4932,1,programming_language
4932,1,logical_and_analytical_ability
4932,1,communication_skills
4932,1,cicd
4932,1,restful_web_services
4932,1,python
4932,1,aws
4932,1,aws_cloud
4933,0,2
4933,1,metadata
4933,1,google_analytics
4933,1,data_security
4933,1,master_data_management
4933,1,manager_technology
4933,1,mongodb
4933,1,data_quality
4933,1,apache
4934,0,7
4934,1,azure_data_factory
4934,1,azure_databricks
4934,1,azure_data_lake
4935,0,7
4935,1,pyspark
4935,1,data_lake
4935,1,python
4935,1,pipeline
4935,1,pipeline_creations
4935,1,structures
4935,1,it_skills
4936,0,7
4936,1,spark
4936,1,scala
4936,1,bigdata
4936,1,aws
4936,1,it_skills
4936,1,java
4936,1,hive
4936,1,git
4937,0,7
4937,1,spark
4937,1,scala
4937,1,bigdata
4937,1,aws
4937,1,it_skills
4937,1,java
4937,1,hive
4937,1,git
4938,0,7
4938,1,spark
4938,1,scala
4938,1,bigdata
4938,1,aws
4938,1,hive
4938,1,git
4938,1,hadoop
4938,1,kafka
4939,0,1
4939,1,it_skills
4939,1,python
4940,0,2
4940,1,computer_science
4940,1,metadata
4940,1,nosql
4940,1,project_management
4940,1,scala
4940,1,data_structures
4940,1,licensing
4940,1,operations
4941,0,0
4941,1,data_engineer
4941,1,data_warehousing
4941,1,etl
4941,1,sql
4942,0,1
4942,1,azure_databricks
4942,1,test_engineering
4942,1,hadoop
4942,1,big_data
4942,1,etl_testing
4942,1,it_skills
4942,1,python
4942,1,data_science
4943,0,0
4943,1,data_integrity
4943,1,web_technologies
4943,1,mongodb
4943,1,data_analytics
4943,1,web_scraping
4943,1,django
4943,1,web_crawling
4943,1,third_party
4944,0,7
4944,1,ci/cd_jenkins
4944,1,spark
4944,1,hadoop
4944,1,hive_impala
4944,1,python
4944,1,ci_/_cd
4944,1,impala
4944,1,jenkins
4945,0,1
4945,1,it_skills
4945,1,java
4945,1,python
4945,1,software_development
4945,1,aws
4945,1,spark
4946,0,7
4946,1,nosql
4946,1,data_pipeline
4946,1,cloud_services
4946,1,scala
4946,1,data_structures
4946,1,data_scientist
4946,1,hadoop
4946,1,big_data
4947,0,7
4947,1,amazon_redshift
4947,1,glue
4947,1,redshift
4947,1,s3
4947,1,python
4947,1,spark
4947,1,aws
4947,1,etl
4948,0,1
4948,1,java
4948,1,scala
4948,1,hadoop
4948,1,data_engineering
4948,1,it_skills
4948,1,python
4948,1,software_development
4948,1,cloud
4949,0,7
4949,1,scalaspark
4949,1,apache_spark
4949,1,pyspark
4949,1,azure_data_factory
4949,1,sql_server
4949,1,databricks
4949,1,it_skills
4949,1,azure
4950,0,4
4950,1,mysql
4950,1,sql
4950,1,data_analysis
4950,1,nosql
4950,1,kafka
4950,1,etl
4950,1,data_processing
4950,1,data_mining
4951,0,7
4951,1,gcp
4951,1,big_data
4951,1,cloud
4951,1,hive
4951,1,hadoop
4952,0,1
4952,1,bigdata
4952,1,microservices
4952,1,scala
4952,1,spark
4952,1,java
4952,1,it_skills
4952,1,big_data
4953,0,1
4953,1,it_skills
4953,1,cloud
4953,1,project_management
4953,1,elastic_search
4953,1,aws
4953,1,bpo
4953,1,project_management
4953,1,order_management
4954,0,1
4954,1,it_skills
4954,1,python
4954,1,software_development
4954,1,testing
4954,1,machine_learning
4954,1,devops
4954,1,power_bi
4954,1,automation
4955,0,0
4955,1,java/python/spark
4955,1,big_data
4955,1,data_warehousing
4955,1,etl
4955,1,gcp_cloud
4955,1,python
4955,1,snowflake
4955,1,spark
4956,0,4
4956,1,data_ingestion
4956,1,aws_cloud_native
4956,1,data_warehousing
4956,1,databricks
4956,1,java/python/scala
4956,1,aws_analytics
4956,1,java
4956,1,data_warehouse
4957,0,7
4957,1,hive
4957,1,spark
4957,1,python
4957,1,sqoop
4957,1,cloudera
4957,1,scala
4957,1,kafka
4957,1,flume
4958,0,2
4958,1,computer_science
4958,1,rdbms
4958,1,mysql
4958,1,agile
4958,1,scrum
4958,1,informatica
4958,1,ssis
4958,1,microsoft
4959,0,3
4959,1,aws_athena
4959,1,dynamodb
4959,1,aws_data_engineer
4959,1,proficient_in_aws_redshift
4959,1,snowflake
4959,1,s3
4959,1,powershell
4959,1,glue_pyspark
4960,0,1
4960,1,amazon_redshift
4960,1,bigdata
4960,1,mongodb
4960,1,aws
4960,1,python
4960,1,java
4960,1,glue
4960,1,lambada
4961,0,4
4961,1,bi_tools_tableau
4961,1,dashboard_reporting
4961,1,tableau_server
4961,1,bi_reporting_tool
4961,1,bi
4961,1,tableau
4961,1,it_skills
4961,1,testing
4962,0,7
4962,1,hadoop
4962,1,data_modelling
4962,1,spark_sql
4962,1,hive
4962,1,spark
4962,1,aws
4962,1,sql
4962,1,gcp
4963,0,2
4963,1,front_end
4963,1,data_engineering
4963,1,backend_developer
4963,1,agile
4963,1,team_development
4963,1,product_quality
4963,1,user_experience
4964,0,0
4964,1,sql_-_designing_tables
4964,1,pyspark
4964,1,azure
4964,1,azure_sql_server
4964,1,sql
4964,1,azure_databricks
4964,1,sql_dw
4964,1,scala
4965,0,6
4965,1,tensorflow
4965,1,pytorch
4965,1,azure_machine_learning
4965,1,python
4965,1,sql
4965,1,it_skills
4965,1,data_science
4965,1,machine_learning
4966,0,7
4966,1,communication
4966,1,cloud_formation
4966,1,spark
4966,1,sqs
4966,1,glacier
4966,1,sns_cloudwatch
4966,1,big_data
4966,1,scala
4967,0,6
4967,1,it_skills
4967,1,python
4967,1,data_science
4967,1,machine_learning
4967,1,tableau
4967,1,nlp
4967,1,data_scientist
4967,1,artificial_intelligence
4968,0,2
4968,1,automation
4968,1,data_analysis
4968,1,data_science
4968,1,linux
4968,1,data_structures
4968,1,windows
4968,1,data_mining
4968,1,matlab
4969,0,1
4969,1,python
4969,1,it_skills
4969,1,java
4969,1,data_science
4969,1,cloud
4969,1,big_data
4969,1,azure
4969,1,ms_sql
4970,0,6
4970,1,python
4970,1,tensorflow
4970,1,java
4970,1,nosql
4970,1,algorithms
4970,1,artificial_intelligence
4970,1,scala
4970,1,aiml
4971,0,7
4971,1,python/java/nodejs
4971,1,scala
4971,1,spark
4971,1,aws
4971,1,it_skills
4971,1,java
4971,1,python
4972,0,0
4972,1,talend_open_studio
4972,1,etl
4972,1,sql
4972,1,pl_/_sql
4972,1,dimensional_modeling
4972,1,snowflake
4972,1,relational_modeling
4972,1,talend
4973,0,0
4973,1,bigquery
4973,1,it_skills
4973,1,cloud
4973,1,gke
4973,1,bigtable
4973,1,cloud_functions
4973,1,apigee
4973,1,google_automotive_services
4974,0,2
4974,1,backend
4974,1,version_control
4974,1,nosql
4974,1,cassandra
4974,1,mysql
4974,1,javascript
4974,1,customer_support
4974,1,data_quality
4975,0,2
4975,1,cloud_computing
4975,1,rca
4975,1,ms_sql
4975,1,rdbms
4975,1,data_processing
4975,1,oracle
4975,1,aws
4975,1,sql
4976,0,7
4976,1,pyspark
4976,1,azure_databricks
4976,1,azure_data_factory
4976,1,sql_scripting
4976,1,python
4976,1,azure_data_lake
4976,1,spark
4976,1,data_structures
4977,0,7
4977,1,azure_data_factory
4977,1,power_bi
4977,1,azure_synapse
4977,1,python
4977,1,azure_data_lake
4977,1,scala
4977,1,azure_databricks
4977,1,pyspark
4978,0,7
4978,1,power_bi
4978,1,data_structures
4978,1,mysql
4978,1,big_data
4978,1,data_engineer
4978,1,spark
4978,1,data_warehousing
4978,1,etl
4979,0,5
4979,1,data_modeling
4979,1,data_transformation
4979,1,data_quality
4979,1,azure
4979,1,power_bi
4979,1,software_development_methodologies
4979,1,sap_is
4979,1,database_design
4980,0,7
4980,1,azure_databricks
4980,1,azure_data_factory
4980,1,pyspark
4980,1,data_lake
4980,1,impala
4980,1,ci
4980,1,hdfs
4980,1,hive
4981,0,2
4981,1,nosql
4981,1,rdbms
4981,1,coding
4981,1,machine_learning
4981,1,data_processing
4981,1,mongodb
4981,1,unit_testing
4981,1,project_delivery
4982,0,0
4982,1,good_communication_in_english
4982,1,sql_queries
4982,1,healthcare_domain
4982,1,analytical_skill
4982,1,data_migration
4982,1,sql
4983,0,0
4983,1,data_factory
4983,1,azure_data
4983,1,sql_server
4983,1,cloud
4983,1,big_data
4983,1,data_engineer
4983,1,devops
4983,1,python
4984,0,1
4984,1,data_engineering
4984,1,etl
4984,1,aws
4984,1,it_skills
4984,1,python
4984,1,cloud
4984,1,devops
4984,1,jenkins
4985,0,2
4985,1,computer_science
4985,1,san
4985,1,linux
4985,1,coding
4985,1,machine_learning
4985,1,information_retrieval
4985,1,research
4985,1,data_mining
4986,0,7
4986,1,spark
4986,1,hive
4986,1,it_skills
4986,1,azure
4986,1,focus
4986,1,hadoop
4986,1,data_governance
4986,1,data_processing
4987,0,6
4987,1,data_science
4987,1,python
4987,1,data_structures
4987,1,web_api
4987,1,data_modelling
4987,1,sql_server
4987,1,written_communication
4987,1,r
4988,0,1
4988,1,statistical_analysis
4988,1,spark
4988,1,python
4988,1,star_schema
4988,1,hadoop
4988,1,elt
4988,1,it_skills
4988,1,big_data
4989,0,1
4989,1,it_skills
4989,1,python
4989,1,testing
4989,1,machine_learning
4989,1,cloud
4989,1,elastic_search
4989,1,big_data
4989,1,nosql
4990,0,3
4990,1,cloud_computing
4990,1,automation
4990,1,change_management
4990,1,powershell
4990,1,performance_testing
4990,1,gap_analysis
4990,1,unit_testing
4990,1,business_intelligence
4991,0,0
4991,1,data_engineering
4991,1,data_anlalytics
4991,1,linux
4991,1,aws
4991,1,sql
4992,0,1
4992,1,snowflake
4992,1,it_skills
4992,1,python
4992,1,data_science
4992,1,cloud
4992,1,devops
4992,1,jenkins
4992,1,aws
4993,0,7
4993,1,big_data
4993,1,olap
4993,1,spark
4993,1,cassandra
4993,1,ai
4993,1,data
4993,1,written
4993,1,vertica
4994,0,5
4994,1,snowflake
4994,1,it_skills
4994,1,azure
4994,1,data_cleansing
4994,1,data_analytics
4994,1,data_mining
4994,1,data_engineer
4994,1,business_analysis
4995,0,0
4995,1,web_crawling
4995,1,python
4995,1,typescript
4995,1,javascript
4995,1,data_scraping
4995,1,no_sql
4996,0,7
4996,1,sql_development
4996,1,kafka
4996,1,spark
4996,1,python
4996,1,it_skills
4996,1,cloud
4996,1,big_data
4996,1,azure
4997,0,4
4997,1,sql_programming
4997,1,sas_macros
4997,1,sas
4997,1,proc_sql
4997,1,sas_sql
4997,1,data_analytics
4998,0,2
4998,1,computer_science
4998,1,cloud_computing
4998,1,software_design
4998,1,data_processing
4998,1,data_structures
4998,1,windows
4998,1,microsoft
4998,1,open_source
4999,0,7
4999,1,big_data
4999,1,data_engineer
4999,1,python
4999,1,analysis
4999,1,data_analysis
4999,1,oop
4999,1,etl
4999,1,restful_web_services
5000,0,1
5000,1,it_skills
5000,1,python
5000,1,cloud
5000,1,devops
5000,1,big_data
5000,1,azure
5000,1,interpersonal_skills
5000,1,ms_sql
5001,0,1
5001,1,data_engineering
5001,1,management
5001,1,analytical
5001,1,golang
5001,1,java
5001,1,c/c++
5001,1,bi_tools
5001,1,hadoop
5002,0,3
5002,1,sap_pm
5002,1,alteyrix
5002,1,power_bi
5002,1,sld
5002,1,hazard_analysis
5002,1,effects_analysis
5002,1,pfd
5002,1,cmms
5003,0,2
5003,1,data_quality
5003,1,data_governance
5003,1,elt
5003,1,sql
5003,1,dwh
5003,1,master_data_management
5003,1,informtica
5003,1,plsql
5004,0,4
5004,1,etl
5004,1,algorithms
5004,1,data_quality
5004,1,python
5004,1,data_analysis
5004,1,data_mining
5004,1,predictive_modeling
5004,1,data_extraction
5005,0,1
5005,1,etl
5005,1,sql
5005,1,python
5005,1,it_skills
5005,1,java
5005,1,cloud
5005,1,big_data
5005,1,airflow
5006,0,7
5006,1,rdbms
5006,1,hive
5006,1,core_java
5006,1,spark
5006,1,big_data
5006,1,data_lifecycle
5006,1,api_design
5006,1,azure
5007,0,2
5007,1,communication
5007,1,analytical
5007,1,postgresql
5007,1,rdbms
5007,1,oracle
5007,1,mysql
5007,1,snowflake
5007,1,sql
5008,0,0
5008,1,aws
5008,1,sql_queries
5008,1,azure_cloud
5008,1,elt_methodology
5008,1,etl
5008,1,data_warehousing
5008,1,git
5008,1,cd
5009,0,0
5009,1,data_engineering
5009,1,sql
5009,1,python
5009,1,airflow
5009,1,azure_data_factory
5009,1,azure_databricks
5009,1,aws
5009,1,azure
5010,0,2
5010,1,unix
5010,1,computer_science
5010,1,linux
5010,1,business_research
5010,1,project_management
5010,1,machine_learning
5010,1,telecommunication
5010,1,research
5011,0,5
5011,1,rca
5011,1,data_management
5011,1,gcp
5011,1,project_management
5011,1,data_processing
5011,1,jira
5011,1,monitoring
5011,1,sql
5012,0,5
5012,1,erp
5012,1,data_management
5012,1,venture_capital
5012,1,healthcare
5012,1,business_intelligence
5012,1,financial_services
5012,1,automotive
5012,1,auditing
5013,0,1
5013,1,azure
5013,1,scala
5013,1,it_skills
5013,1,java
5013,1,python
5013,1,cloud
5013,1,big_data
5013,1,jenkins
5014,0,2
5014,1,schema
5014,1,php
5014,1,windows
5014,1,microsoft
5014,1,cisco
5014,1,analytics
5014,1,sql
5014,1,android
5015,0,5
5015,1,computer_science
5015,1,web_services
5015,1,project_management
5015,1,reconciliation
5015,1,workflow
5015,1,entity_framework
5015,1,informatica
5015,1,dbms
5016,0,6
5016,1,allegro
5016,1,power_integrity
5016,1,written_communication
5016,1,dfm
5016,1,emi_/_emc_compliance
5016,1,pcb_design
5016,1,mixed_signal
5016,1,layout_design
5017,0,7
5017,1,spark
5017,1,scala
5018,0,1
5018,1,it_skills
5018,1,software_development
5018,1,testing
5018,1,azure
5018,1,t-sql
5018,1,sql_queries
5018,1,performance_tuning
5018,1,db2
5019,0,1
5019,1,it_skills
5019,1,software_development
5019,1,testing
5019,1,azure
5019,1,performance_tuning
5019,1,sql_queries
5019,1,db2
5019,1,schema
5020,0,7
5020,1,scala
5020,1,kafka
5020,1,vp
5020,1,avp
5020,1,data_lake
5020,1,spark
5020,1,data_engineering
5021,0,3
5021,1,it_skills
5021,1,python
5021,1,oracle
5021,1,tableau
5021,1,rest_v2_connector
5021,1,iics
5021,1,informatica_power_center
5021,1,api_integration
5022,0,3
5022,1,data_engineer
5022,1,s3
5022,1,pyspark
5022,1,data_architect_gcp_&_bigquery_rdbms
5022,1,bigquery
5022,1,github
5022,1,big_data
5022,1,gcp_hadoop_&_hadoop
5023,0,7
5023,1,spark
5023,1,aws_glue
5023,1,java
5024,0,4
5024,1,data_visualization
5024,1,python
5025,0,7
5025,1,python
5025,1,s3
5025,1,spark
5025,1,azure
5025,1,redshift
5025,1,shell
5025,1,hive
5025,1,pyspark
5026,0,6
5026,1,qt
5026,1,unit_testing
5026,1,linux
5026,1,software_engineering
5026,1,c_/_c_+_+
5026,1,data_structures
5026,1,electronics
5026,1,requirement_analysis
5027,0,2
5027,1,coding
5027,1,mysql
5027,1,debugging
5027,1,agile
5027,1,php
5027,1,customer_service
5027,1,technology_engineer
5027,1,automotive
5028,0,0
5028,1,snowflake
5028,1,azure
5028,1,azure_iot
5028,1,linux
5028,1,docker
5028,1,azure_devops
5028,1,git
5028,1,it_skills
5029,0,1
5029,1,it_skills
5029,1,python
5029,1,cloud
5029,1,aws
5029,1,azure
5029,1,computer_science
5029,1,production_support
5029,1,architecture
5030,0,1
5030,1,it_skills
5030,1,java
5030,1,python
5030,1,testing
5030,1,cloud
5030,1,devops
5030,1,css
5030,1,computer_science
5031,0,5
5031,1,azure_iot_engineer_(streaming_data)
5032,0,5
5032,1,computer_science
5032,1,web_services
5032,1,project_management
5032,1,workflow
5032,1,entity_framework
5032,1,informatica
5032,1,dbms
5032,1,powerpoint
5033,0,0
5033,1,microsoft_sql
5033,1,powershell
5033,1,git
5033,1,analytical
5033,1,postgres
5033,1,azure
5033,1,oral
5033,1,written_communication
5034,0,4
5034,1,data_analysis
5034,1,data_analyst
5035,0,7
5035,1,big_data
5035,1,hdfs
5035,1,linux
5035,1,hive
5035,1,hadoop
5035,1,java
5035,1,sql_apis
5035,1,spark
5036,0,6
5036,1,data_science
5036,1,data_analytics
5036,1,machine_learning
5037,0,0
5037,1,spark
5037,1,lambda
5037,1,emr
5037,1,java
5037,1,nosql
5037,1,kinesis
5037,1,python
5037,1,dynamo_db
5038,0,2
5038,1,computer_science
5038,1,training
5038,1,metadata
5038,1,version_control
5038,1,gcp
5038,1,machine_learning
5038,1,data_warehousing
5038,1,sql
5039,0,6
5039,1,algorithms
5039,1,python
5039,1,c++
5039,1,artificial_intelligence
5039,1,data_processing
5039,1,data_mining
5039,1,matlab
5039,1,sql
5040,0,0
5040,1,python
5040,1,it_skills
5040,1,aws
5040,1,azure
5040,1,pandas
5040,1,flask
5041,0,2
5041,1,product_management
5041,1,telecom
5041,1,supply_chain_management
5041,1,backend
5041,1,market_research
5041,1,healthcare
5041,1,telecommunication
5041,1,automotive
5042,0,5
5042,1,supply_chain
5042,1,computer_science
5042,1,data_analysis
5042,1,metadata
5042,1,data_management
5042,1,machine_learning
5042,1,apache
5042,1,teradata
5043,0,0
5043,1,jenkins
5043,1,data_warehouse
5043,1,analytics
5043,1,linux
5043,1,shell_scripting
5043,1,docker
5043,1,java
5043,1,git
5044,0,3
5044,1,mis
5044,1,database_marketing
5044,1,mistake_proofing
5044,1,variance_analysis
5044,1,data_entry
5044,1,mis_reporting
5044,1,excel
5044,1,forecasting_skills
5045,0,7
5045,1,etl
5045,1,software_development
5045,1,scrum
5045,1,hadoop
5045,1,hive
5045,1,agile
5045,1,communications
5045,1,data_ware_housing
5046,0,1
5046,1,metadata_management
5046,1,data_governance
5046,1,it_skills
5046,1,python
5046,1,testing
5046,1,data_quality
5046,1,collibra
5046,1,sql
5047,0,1
5047,1,it_skills
5047,1,python
5047,1,oracle
5047,1,ms_sql
5047,1,tableau
5047,1,power_bi
5047,1,azure
5047,1,ms_sql_server
5048,0,1
5048,1,it_skills
5048,1,python
5048,1,cloud
5048,1,oracle
5048,1,tableau
5048,1,oracle_sql
5048,1,stored_procedures
